secid,date,days,cp_flag,delta,impl_volatility,impl_strike,impl_premium,dispersion
101310.0,2022-01-05,182.0,C,85.0,0.360615,2615.209,752.7223,0.049683
101310.0,2022-01-05,182.0,C,90.0,0.395864,2395.732,947.4473,0.074224
101310.0,2022-01-05,273.0,P,-90.0,0.27488,4544.023,1281.351,0.002276
101310.0,2022-01-05,273.0,P,-85.0,0.275607,4313.416,1070.638,0.002141
101310.0,2022-01-05,273.0,P,-80.0,0.276424,4131.714,911.804,0.002323
101310.0,2022-01-05,273.0,P,-75.0,0.277273,3978.763,784.4196,0.002805
101310.0,2022-01-05,273.0,P,-70.0,0.278409,3844.743,678.737,0.00366
101310.0,2022-01-05,273.0,P,-65.0,0.28047,3724.801,590.3965,0.004763
101310.0,2022-01-05,273.0,P,-60.0,0.28366,3614.238,515.2961,0.005432
101310.0,2022-01-05,273.0,P,-55.0,0.287164,3507.994,448.413,0.005215
101310.0,2022-01-05,273.0,P,-50.0,0.290232,3403.412,387.0261,0.004678
101310.0,2022-01-05,273.0,P,-45.0,0.292902,3299.456,330.5286,0.00443
101310.0,2022-01-05,273.0,P,-40.0,0.295463,3195.035,278.6776,0.004616
101310.0,2022-01-05,273.0,P,-35.0,0.298253,3088.567,231.3172,0.00539
101310.0,2022-01-05,273.0,P,-30.0,0.302013,2977.525,188.4446,0.007374
101310.0,2022-01-05,273.0,P,-25.0,0.308381,2856.92,150.1926,0.011375
101310.0,2022-01-05,273.0,P,-20.0,0.319216,2718.075,116.0878,0.018218
101310.0,2022-01-05,273.0,P,-15.0,0.335416,2548.94,84.80621,0.027428
101310.0,2022-01-05,273.0,P,-10.0,0.355359,2334.374,54.64831,0.033525
101310.0,2022-01-05,273.0,C,10.0,0.29581,4736.936,35.94384,0.006508
101310.0,2022-01-05,273.0,C,15.0,0.293279,4436.666,58.08188,0.004974
101310.0,2022-01-05,273.0,C,20.0,0.291488,4215.592,82.46399,0.003473
101310.0,2022-01-05,273.0,C,25.0,0.290669,4039.069,109.2495,0.002914
101310.0,2022-01-05,273.0,C,30.0,0.29086,3889.928,138.7169,0.003427
101310.0,2022-01-05,273.0,C,35.0,0.292207,3758.933,171.3616,0.004412
101310.0,2022-01-05,273.0,C,40.0,0.294839,3639.832,207.7971,0.005307
101310.0,2022-01-05,273.0,C,45.0,0.298229,3527.099,248.3314,0.005542
101310.0,2022-01-05,273.0,C,50.0,0.301552,3417.094,293.0047,0.00528
101310.0,2022-01-05,273.0,C,55.0,0.304565,3308.044,342.1284,0.005088
101310.0,2022-01-05,273.0,C,60.0,0.30746,3198.686,396.4886,0.005321
101310.0,2022-01-05,273.0,C,65.0,0.310654,3087.307,457.6538,0.006403
101310.0,2022-01-05,273.0,C,70.0,0.315213,2971.031,528.6424,0.00949
101310.0,2022-01-05,273.0,C,75.0,0.3238,2843.495,616.3074,0.016955
101310.0,2022-01-05,273.0,C,80.0,0.340749,2691.481,733.7657,0.031045
101310.0,2022-01-05,273.0,C,85.0,0.368288,2497.508,896.045,0.046391
101310.0,2022-01-05,273.0,C,90.0,0.39935,2251.825,1108.571,0.052561
101310.0,2022-01-05,365.0,P,-90.0,0.275712,4785.49,1524.01,0.001797
101310.0,2022-01-05,365.0,P,-85.0,0.276333,4515.473,1276.0,0.00205
101310.0,2022-01-05,365.0,P,-80.0,0.277371,4302.42,1088.626,0.002553
101310.0,2022-01-05,365.0,P,-75.0,0.279046,4124.631,939.9363,0.003208
101310.0,2022-01-05,365.0,P,-70.0,0.281348,3969.304,817.2138,0.003732
101310.0,2022-01-05,365.0,P,-65.0,0.283971,3828.025,712.1824,0.003938
101310.0,2022-01-05,365.0,P,-60.0,0.286629,3695.625,619.7592,0.003855
101310.0,2022-01-05,365.0,P,-55.0,0.28906,3568.603,536.5582,0.003625
101310.0,2022-01-05,365.0,P,-50.0,0.291163,3445.055,460.9543,0.003502
101310.0,2022-01-05,365.0,P,-45.0,0.29308,3323.608,392.1636,0.00358
101310.0,2022-01-05,365.0,P,-40.0,0.295,3202.795,329.5843,0.003882
101310.0,2022-01-05,365.0,P,-35.0,0.297217,3080.652,272.7688,0.004703
101310.0,2022-01-05,365.0,P,-30.0,0.300548,2954.302,221.6977,0.006843
101310.0,2022-01-05,365.0,P,-25.0,0.307024,2817.772,176.7187,0.011409
101310.0,2022-01-05,365.0,P,-20.0,0.319047,2660.303,137.1806,0.018555
101310.0,2022-01-05,365.0,P,-15.0,0.335792,2470.84,100.3998,0.025023
101310.0,2022-01-05,365.0,P,-10.0,0.352198,2241.318,63.92828,0.026851
101310.0,2022-01-05,365.0,C,10.0,0.294738,5044.067,40.80285,0.003676
101310.0,2022-01-05,365.0,C,15.0,0.293704,4686.354,66.17057,0.002954
101310.0,2022-01-05,365.0,C,20.0,0.293155,4422.943,94.21472,0.002451
101310.0,2022-01-05,365.0,C,25.0,0.293413,4212.553,125.1122,0.002608
101310.0,2022-01-05,365.0,C,30.0,0.294759,4035.437,159.2489,0.003344
101310.0,2022-01-05,365.0,C,35.0,0.297012,3879.247,197.0391,0.003879
101310.0,2022-01-05,365.0,C,40.0,0.29955,3735.33,238.5829,0.003937
101310.0,2022-01-05,365.0,C,45.0,0.301927,3598.724,283.9368,0.00382
101310.0,2022-01-05,365.0,C,50.0,0.304055,3466.896,333.4916,0.003836
101310.0,2022-01-05,365.0,C,55.0,0.306076,3338.057,387.8672,0.004083
101310.0,2022-01-05,365.0,C,60.0,0.308201,3210.449,448.0124,0.004637
101310.0,2022-01-05,365.0,C,65.0,0.310817,3081.79,515.6434,0.005978
101310.0,2022-01-05,365.0,C,70.0,0.315144,2948.626,594.3307,0.009677
101310.0,2022-01-05,365.0,C,75.0,0.32484,2802.742,693.322,0.018746
101310.0,2022-01-05,365.0,C,80.0,0.345412,2627.066,829.3668,0.032697
101310.0,2022-01-05,365.0,C,85.0,0.373609,2409.626,1008.393,0.04165
101310.0,2022-01-05,365.0,C,90.0,0.397877,2151.569,1224.48,0.041763
101310.0,2022-01-05,547.0,P,-90.0,0.278246,5199.134,1937.986,0.002578
101310.0,2022-01-05,547.0,P,-85.0,0.279072,4875.391,1638.767,0.002628
101310.0,2022-01-05,547.0,P,-80.0,0.280204,4611.927,1404.734,0.002731
101310.0,2022-01-05,547.0,P,-75.0,0.281866,4388.271,1214.957,0.002921
101310.0,2022-01-05,547.0,P,-70.0,0.283819,4190.764,1055.519,0.00288
101310.0,2022-01-05,547.0,P,-65.0,0.28557,4009.654,916.494,0.002742
101310.0,2022-01-05,547.0,P,-60.0,0.287241,3840.763,793.829,0.002846
101310.0,2022-01-05,547.0,P,-55.0,0.289092,3681.374,685.3199,0.003084
101310.0,2022-01-05,547.0,P,-50.0,0.291075,3528.119,588.0728,0.003269
101310.0,2022-01-05,547.0,P,-45.0,0.293012,3378.391,499.9085,0.003404
101310.0,2022-01-05,547.0,P,-40.0,0.294837,3230.264,419.6256,0.003579
101310.0,2022-01-05,547.0,P,-35.0,0.296673,3081.625,346.3812,0.004041
101310.0,2022-01-05,547.0,P,-30.0,0.299089,2929.876,280.201,0.005564
101310.0,2022-01-05,547.0,P,-25.0,0.30392,2769.398,221.8078,0.0097
101310.0,2022-01-05,547.0,P,-20.0,0.314286,2588.127,171.1564,0.01656
101310.0,2022-01-05,547.0,P,-15.0,0.328946,2374.468,124.431,0.021681
101310.0,2022-01-05,547.0,P,-10.0,0.341954,2122.45,78.34987,0.022703
101310.0,2022-01-05,547.0,C,10.0,0.295909,5655.245,48.89789,0.00227
101310.0,2022-01-05,547.0,C,15.0,0.295713,5173.426,79.36443,0.002252
101310.0,2022-01-05,547.0,C,20.0,0.295885,4822.327,113.0559,0.00234
101310.0,2022-01-05,547.0,C,25.0,0.296669,4543.604,150.1333,0.002569
101310.0,2022-01-05,547.0,C,30.0,0.298084,4309.207,190.8334,0.002707
101310.0,2022-01-05,547.0,C,35.0,0.299662,4101.812,235.2813,0.002678
101310.0,2022-01-05,547.0,C,40.0,0.301242,3912.57,283.6588,0.002893
101310.0,2022-01-05,547.0,C,45.0,0.30311,3736.805,336.5656,0.003395
101310.0,2022-01-05,547.0,C,50.0,0.305346,3570.071,394.7393,0.003851
101310.0,2022-01-05,547.0,C,55.0,0.307707,3408.596,458.6763,0.004092
101310.0,2022-01-05,547.0,C,60.0,0.309984,3249.618,529.0266,0.004279
101310.0,2022-01-05,547.0,C,65.0,0.312309,3090.74,607.121,0.005056
101310.0,2022-01-05,547.0,C,70.0,0.315685,2928.897,696.3727,0.008234
101310.0,2022-01-05,547.0,C,75.0,0.323823,2756.018,806.7132,0.016973
101310.0,2022-01-05,547.0,C,80.0,0.343286,2552.789,957.9089,0.029535
101310.0,2022-01-05,547.0,C,85.0,0.368687,2308.529,1151.179,0.035142
101310.0,2022-01-05,547.0,C,90.0,0.387974,2027.302,1376.951,0.033872
101310.0,2022-01-05,730.0,P,-90.0,0.281139,5543.468,2281.022,0.002021
101310.0,2022-01-05,730.0,P,-85.0,0.281499,5183.944,1946.815,0.001629
101310.0,2022-01-05,730.0,P,-80.0,0.281804,4877.835,1672.0,0.001398
101310.0,2022-01-05,730.0,P,-75.0,0.28232,4614.18,1444.599,0.001591
101310.0,2022-01-05,730.0,P,-70.0,0.283349,4381.164,1252.813,0.002136
101310.0,2022-01-05,730.0,P,-65.0,0.284941,4171.058,1088.892,0.002657
101310.0,2022-01-05,730.0,P,-60.0,0.286936,3976.287,945.5106,0.002962
101310.0,2022-01-05,730.0,P,-55.0,0.289017,3791.736,817.6191,0.002946
101310.0,2022-01-05,730.0,P,-50.0,0.290807,3613.2,701.1141,0.00279
101310.0,2022-01-05,730.0,P,-45.0,0.292274,3439.029,594.7208,0.002735
101310.0,2022-01-05,730.0,P,-40.0,0.293571,3267.728,497.9075,0.002855
101310.0,2022-01-05,730.0,P,-35.0,0.294939,3097.205,409.9933,0.003349
101310.0,2022-01-05,730.0,P,-30.0,0.29701,2924.505,331.0347,0.004807
101310.0,2022-01-05,730.0,P,-25.0,0.30137,2743.823,261.4596,0.008089
101310.0,2022-01-05,730.0,P,-20.0,0.309624,2544.781,200.1297,0.012673
101310.0,2022-01-05,730.0,P,-15.0,0.320047,2317.916,143.2656,0.016005
101310.0,2022-01-05,730.0,P,-10.0,0.329305,2053.628,89.05171,0.016947
101310.0,2022-01-05,730.0,C,10.0,0.297412,6282.659,55.57345,0.001534
101310.0,2022-01-05,730.0,C,15.0,0.297592,5669.659,90.16327,0.001463
101310.0,2022-01-05,730.0,C,20.0,0.297861,5225.924,128.2997,0.001429
101310.0,2022-01-05,730.0,C,25.0,0.298313,4874.104,170.0061,0.001546
101310.0,2022-01-05,730.0,C,30.0,0.299098,4579.954,215.4637,0.001852
101310.0,2022-01-05,730.0,C,35.0,0.30032,4324.146,265.049,0.002361
101310.0,2022-01-05,730.0,C,40.0,0.302113,4095.374,319.3243,0.003098
101310.0,2022-01-05,730.0,C,45.0,0.304509,3885.229,378.9294,0.003662
101310.0,2022-01-05,730.0,C,50.0,0.30699,3685.982,444.0438,0.003694
101310.0,2022-01-05,730.0,C,55.0,0.309083,3493.354,514.8522,0.003502
101310.0,2022-01-05,730.0,C,60.0,0.31085,3305.164,592.1759,0.003543
101310.0,2022-01-05,730.0,C,65.0,0.312706,3119.229,677.6719,0.004502
101310.0,2022-01-05,730.0,C,70.0,0.315851,2932.005,775.4017,0.007851
101310.0,2022-01-05,730.0,C,75.0,0.323761,2734.981,895.5037,0.015332
101310.0,2022-01-05,730.0,C,80.0,0.34029,2511.518,1052.812,0.024139
101310.0,2022-01-05,730.0,C,85.0,0.359653,2253.036,1245.961,0.027668
101310.0,2022-01-05,730.0,C,90.0,0.374472,1957.511,1473.763,0.026766
101310.0,2022-01-06,10.0,P,-90.0,0.248779,3444.768,185.6445,0.00594
101310.0,2022-01-06,10.0,P,-85.0,0.248238,3410.102,154.9266,0.005551
101310.0,2022-01-06,10.0,P,-80.0,0.248037,3382.941,132.1913,0.005827
101310.0,2022-01-06,10.0,P,-75.0,0.247975,3359.847,113.9899,0.006381
101310.0,2022-01-06,10.0,P,-70.0,0.248078,3339.283,98.81454,0.00673
101310.0,2022-01-06,10.0,P,-65.0,0.248786,3320.462,85.97116,0.006758
101310.0,2022-01-06,10.0,P,-60.0,0.250259,3302.714,74.89862,0.0066
101310.0,2022-01-06,10.0,P,-55.0,0.252171,3285.473,65.11,0.006435
101310.0,2022-01-06,10.0,P,-50.0,0.254324,3268.338,56.29677,0.006511
101310.0,2022-01-06,10.0,P,-45.0,0.257043,3250.979,48.34211,0.00708
101310.0,2022-01-06,10.0,P,-40.0,0.260795,3232.94,41.17165,0.00802
101310.0,2022-01-06,10.0,P,-35.0,0.265481,3213.717,34.61256,0.00892
101310.0,2022-01-06,10.0,P,-30.0,0.270666,3192.826,28.50258,0.009982
101310.0,2022-01-06,10.0,P,-25.0,0.276571,3169.478,22.80177,0.013235
101310.0,2022-01-06,10.0,P,-20.0,0.285415,3141.655,17.60391,0.025435
101310.0,2022-01-06,10.0,P,-15.0,0.304304,3103.291,13.06314,0.054665
101310.0,2022-01-06,10.0,P,-10.0,0.341906,3041.882,8.954493,0.09547
101310.0,2022-01-06,10.0,C,10.0,0.291396,3477.802,7.306489,0.040467
101310.0,2022-01-06,10.0,C,15.0,0.276475,3427.758,11.36944,0.026868
101310.0,2022-01-06,10.0,C,20.0,0.267101,3392.673,15.77565,0.015257
101310.0,2022-01-06,10.0,C,25.0,0.262806,3365.974,20.72123,0.009038
101310.0,2022-01-06,10.0,C,30.0,0.261369,3343.611,26.28182,0.007371
101310.0,2022-01-06,10.0,C,35.0,0.261404,3323.56,32.49187,0.007275
101310.0,2022-01-06,10.0,C,40.0,0.262252,3304.762,39.39904,0.007381
101310.0,2022-01-06,10.0,C,45.0,0.263503,3286.6,47.07192,0.007491
101310.0,2022-01-06,10.0,C,50.0,0.26511,3268.665,55.62708,0.007877
101310.0,2022-01-06,10.0,C,55.0,0.267652,3250.573,65.35155,0.008937
101310.0,2022-01-06,10.0,C,60.0,0.271827,3231.759,76.72633,0.010365
101310.0,2022-01-06,10.0,C,65.0,0.277358,3211.613,90.10812,0.011515
101310.0,2022-01-06,10.0,C,70.0,0.28362,3189.591,105.8255,0.014481
101310.0,2022-01-06,10.0,C,75.0,0.291895,3164.469,125.1371,0.032131
101310.0,2022-01-06,10.0,C,80.0,0.311879,3130.797,153.9839,0.092658
101310.0,2022-01-06,10.0,C,85.0,0.37905,3065.909,215.9493,0.21676
101310.0,2022-01-06,10.0,C,90.0,0.519828,2935.372,343.8899,0.348523
101310.0,2022-01-06,30.0,P,-90.0,0.299375,3657.245,404.0529,0.015952
101310.0,2022-01-06,30.0,P,-85.0,0.297492,3579.896,334.6486,0.01481
101310.0,2022-01-06,30.0,P,-80.0,0.296666,3520.589,284.2441,0.013726
101310.0,2022-01-06,30.0,P,-75.0,0.296633,3471.128,244.6646,0.012944
101310.0,2022-01-06,30.0,P,-70.0,0.297125,3427.545,212.0091,0.012471
101310.0,2022-01-06,30.0,P,-65.0,0.298065,3387.712,184.2429,0.012268
101310.0,2022-01-06,30.0,P,-60.0,0.299443,3350.233,160.1017,0.012279
101310.0,2022-01-06,30.0,P,-55.0,0.301152,3314.094,138.7456,0.012385
101310.0,2022-01-06,30.0,P,-50.0,0.30303,3278.511,119.553,0.012529
101310.0,2022-01-06,30.0,P,-45.0,0.30504,3242.871,102.14,0.012816
101310.0,2022-01-06,30.0,P,-40.0,0.307497,3206.495,86.33286,0.013505
101310.0,2022-01-06,30.0,P,-35.0,0.311857,3168.232,72.24464,0.015232
101310.0,2022-01-06,30.0,P,-30.0,0.321351,3125.405,60.12428,0.018444
101310.0,2022-01-06,30.0,P,-25.0,0.335368,3075.308,49.14379,0.020623
101310.0,2022-01-06,30.0,P,-20.0,0.34822,3017.997,38.1634,0.022442
101310.0,2022-01-06,30.0,P,-15.0,0.359461,2951.0,27.38024,0.027235
101310.0,2022-01-06,30.0,P,-10.0,0.371104,2866.13,17.19456,0.035271
101310.0,2022-01-06,30.0,C,10.0,0.319371,3688.569,13.62839,0.027831
101310.0,2022-01-06,30.0,C,15.0,0.311722,3597.836,21.78371,0.019711
101310.0,2022-01-06,30.0,C,20.0,0.307644,3531.911,30.83599,0.014958
101310.0,2022-01-06,30.0,C,25.0,0.305885,3478.895,40.88086,0.013022
101310.0,2022-01-06,30.0,C,30.0,0.305434,3433.12,52.00186,0.012291
101310.0,2022-01-06,30.0,C,35.0,0.305845,3391.743,64.29641,0.011984
101310.0,2022-01-06,30.0,C,40.0,0.306893,3353.047,77.88879,0.011933
101310.0,2022-01-06,30.0,C,45.0,0.308388,3315.871,92.95576,0.012057
101310.0,2022-01-06,30.0,C,50.0,0.310162,3279.359,109.6716,0.012277
101310.0,2022-01-06,30.0,C,55.0,0.312182,3242.843,128.2889,0.012642
101310.0,2022-01-06,30.0,C,60.0,0.314819,3205.574,149.3614,0.013453
101310.0,2022-01-06,30.0,C,65.0,0.319775,3166.268,174.3151,0.015625
101310.0,2022-01-06,30.0,C,70.0,0.330761,3121.904,206.4538,0.019807
101310.0,2022-01-06,30.0,C,75.0,0.346669,3069.675,247.5649,0.023639
101310.0,2022-01-06,30.0,C,80.0,0.361614,3009.524,296.5067,0.0306
101310.0,2022-01-06,30.0,C,85.0,0.376548,2937.644,357.3952,0.04558
101310.0,2022-01-06,30.0,C,90.0,0.394993,2843.277,441.3294,0.067938
101310.0,2022-01-06,60.0,P,-90.0,0.290716,3821.147,571.5906,0.010199
101310.0,2022-01-06,60.0,P,-85.0,0.288629,3711.042,472.1394,0.009418
101310.0,2022-01-06,60.0,P,-80.0,0.287669,3627.138,400.1888,0.008482
101310.0,2022-01-06,60.0,P,-75.0,0.287686,3557.763,344.1118,0.007537
101310.0,2022-01-06,60.0,P,-70.0,0.288146,3496.807,297.84,0.006681
101310.0,2022-01-06,60.0,P,-65.0,0.288863,3441.205,258.3906,0.006111
101310.0,2022-01-06,60.0,P,-60.0,0.289791,3389.073,224.0105,0.005849
101310.0,2022-01-06,60.0,P,-55.0,0.29087,3339.077,193.5643,0.005838
101310.0,2022-01-06,60.0,P,-50.0,0.292107,3290.235,166.3099,0.006023
101310.0,2022-01-06,60.0,P,-45.0,0.293758,3241.693,141.8477,0.006469
101310.0,2022-01-06,60.0,P,-40.0,0.296459,3192.341,119.9613,0.007418
101310.0,2022-01-06,60.0,P,-35.0,0.300851,3140.654,100.3985,0.008917
101310.0,2022-01-06,60.0,P,-30.0,0.307002,3084.771,82.67039,0.010789
101310.0,2022-01-06,60.0,P,-25.0,0.314801,3022.455,66.30899,0.013451
101310.0,2022-01-06,60.0,P,-20.0,0.324478,2950.421,51.08004,0.017845
101310.0,2022-01-06,60.0,P,-15.0,0.3363,2863.412,36.78954,0.024732
101310.0,2022-01-06,60.0,P,-10.0,0.350224,2751.524,23.30269,0.034378
101310.0,2022-01-06,60.0,C,10.0,0.312122,3874.161,18.57384,0.025311
101310.0,2022-01-06,60.0,C,15.0,0.303218,3740.167,29.53571,0.017945
101310.0,2022-01-06,60.0,C,20.0,0.29783,3643.994,41.59333,0.011877
101310.0,2022-01-06,60.0,C,25.0,0.295481,3568.501,54.99154,0.008966
101310.0,2022-01-06,60.0,C,30.0,0.29491,3504.363,69.86939,0.007798
101310.0,2022-01-06,60.0,C,35.0,0.295306,3446.829,86.32188,0.007113
101310.0,2022-01-06,60.0,C,40.0,0.296158,3393.216,104.4352,0.006681
101310.0,2022-01-06,60.0,C,45.0,0.297195,3341.9,124.3741,0.006512
101310.0,2022-01-06,60.0,C,50.0,0.298401,3291.84,146.3779,0.006628
101310.0,2022-01-06,60.0,C,55.0,0.300121,3242.152,170.9505,0.007107
101310.0,2022-01-06,60.0,C,60.0,0.303106,3191.628,199.0898,0.008164
101310.0,2022-01-06,60.0,C,65.0,0.308032,3138.61,232.1524,0.009831
101310.0,2022-01-06,60.0,C,70.0,0.314947,3081.11,271.5763,0.012174
101310.0,2022-01-06,60.0,C,75.0,0.32391,3016.621,319.3954,0.016327
101310.0,2022-01-06,60.0,C,80.0,0.33566,2941.168,379.373,0.02525
101310.0,2022-01-06,60.0,C,85.0,0.351752,2847.525,458.5633,0.042154
101310.0,2022-01-06,60.0,C,90.0,0.374352,2721.275,571.123,0.066299
101310.0,2022-01-06,91.0,P,-90.0,0.281863,3943.79,696.4529,0.005171
101310.0,2022-01-06,91.0,P,-85.0,0.279937,3809.867,575.0379,0.004436
101310.0,2022-01-06,91.0,P,-80.0,0.279044,3707.813,487.0519,0.003755
101310.0,2022-01-06,91.0,P,-75.0,0.279686,3624.529,419.5527,0.003668
101310.0,2022-01-06,91.0,P,-70.0,0.281286,3551.887,364.5388,0.003631
101310.0,2022-01-06,91.0,P,-65.0,0.28304,3485.227,317.344,0.003437
101310.0,2022-01-06,91.0,P,-60.0,0.284635,3422.225,275.6863,0.003285
101310.0,2022-01-06,91.0,P,-55.0,0.28604,3361.523,238.383,0.00339
101310.0,2022-01-06,91.0,P,-50.0,0.287546,3302.24,204.9191,0.003826
101310.0,2022-01-06,91.0,P,-45.0,0.289449,3243.39,174.8704,0.004451
101310.0,2022-01-06,91.0,P,-40.0,0.291844,3183.759,147.6662,0.005295
101310.0,2022-01-06,91.0,P,-35.0,0.295027,3122.0,123.0176,0.006927
101310.0,2022-01-06,91.0,P,-30.0,0.300245,3055.753,100.9669,0.009926
101310.0,2022-01-06,91.0,P,-25.0,0.309146,2980.892,81.3223,0.013685
101310.0,2022-01-06,91.0,P,-20.0,0.320951,2893.313,63.11481,0.018421
101310.0,2022-01-06,91.0,P,-15.0,0.334631,2787.792,45.73648,0.026973
101310.0,2022-01-06,91.0,P,-10.0,0.351566,2650.97,29.23177,0.038859
101310.0,2022-01-06,91.0,C,10.0,0.302229,4012.461,21.9363,0.022003
101310.0,2022-01-06,91.0,C,15.0,0.29341,3846.683,34.84526,0.015297
101310.0,2022-01-06,91.0,C,20.0,0.288097,3728.687,49.03365,0.008476
101310.0,2022-01-06,91.0,C,25.0,0.286432,3637.661,64.92776,0.004419
101310.0,2022-01-06,91.0,C,30.0,0.286977,3561.021,82.74473,0.003512
101310.0,2022-01-06,91.0,C,35.0,0.288436,3492.074,102.5249,0.003542
101310.0,2022-01-06,91.0,C,40.0,0.29008,3427.436,124.2882,0.003543
101310.0,2022-01-06,91.0,C,45.0,0.291606,3365.283,148.1624,0.003719
101310.0,2022-01-06,91.0,C,50.0,0.293268,3304.627,174.5178,0.004256
101310.0,2022-01-06,91.0,C,55.0,0.295397,3244.435,203.9479,0.004988
101310.0,2022-01-06,91.0,C,60.0,0.298095,3183.413,237.1394,0.005914
101310.0,2022-01-06,91.0,C,65.0,0.301674,3120.139,275.1986,0.007674
101310.0,2022-01-06,91.0,C,70.0,0.307535,3052.104,320.7032,0.01112
101310.0,2022-01-06,91.0,C,75.0,0.31766,2974.738,378.0642,0.016384
101310.0,2022-01-06,91.0,C,80.0,0.331873,2882.952,451.4012,0.026131
101310.0,2022-01-06,91.0,C,85.0,0.350917,2768.504,548.3918,0.044725
101310.0,2022-01-06,91.0,C,90.0,0.378387,2612.425,687.756,0.06835
101310.0,2022-01-06,122.0,P,-90.0,0.282563,4070.282,825.0192,0.004245
101310.0,2022-01-06,122.0,P,-85.0,0.281131,3912.966,682.0461,0.003768
101310.0,2022-01-06,122.0,P,-80.0,0.280249,3792.009,577.2092,0.003292
101310.0,2022-01-06,122.0,P,-75.0,0.280195,3692.298,495.4316,0.003204
101310.0,2022-01-06,122.0,P,-70.0,0.280965,3605.709,428.7513,0.00351
101310.0,2022-01-06,122.0,P,-65.0,0.282462,3527.513,372.6458,0.003925
101310.0,2022-01-06,122.0,P,-60.0,0.284418,3454.432,324.0321,0.004199
101310.0,2022-01-06,122.0,P,-55.0,0.286509,3384.174,280.7835,0.004455
101310.0,2022-01-06,122.0,P,-50.0,0.288726,3315.414,241.9004,0.00495
101310.0,2022-01-06,122.0,P,-45.0,0.291295,3247.008,206.8472,0.005717
101310.0,2022-01-06,122.0,P,-40.0,0.294472,3177.583,175.086,0.006842
101310.0,2022-01-06,122.0,P,-35.0,0.298774,3105.445,146.3835,0.008593
101310.0,2022-01-06,122.0,P,-30.0,0.305085,3027.953,120.5453,0.010776
101310.0,2022-01-06,122.0,P,-25.0,0.313451,2941.871,96.83647,0.012813
101310.0,2022-01-06,122.0,P,-20.0,0.322851,2843.989,74.49035,0.016875
101310.0,2022-01-06,122.0,P,-15.0,0.334836,2726.501,53.65794,0.027257
101310.0,2022-01-06,122.0,P,-10.0,0.354349,2568.673,34.5572,0.042231
101310.0,2022-01-06,122.0,C,10.0,0.299611,4145.896,24.95924,0.015879
101310.0,2022-01-06,122.0,C,15.0,0.293029,3955.405,39.90502,0.011391
101310.0,2022-01-06,122.0,C,20.0,0.288732,3817.417,56.31292,0.006635
101310.0,2022-01-06,122.0,C,25.0,0.287103,3709.481,74.54137,0.003848
101310.0,2022-01-06,122.0,C,30.0,0.287278,3618.417,94.83097,0.003404
101310.0,2022-01-06,122.0,C,35.0,0.288531,3537.172,117.3563,0.003782
101310.0,2022-01-06,122.0,C,40.0,0.290378,3461.701,142.2795,0.004168
101310.0,2022-01-06,122.0,C,45.0,0.292429,3389.416,169.7821,0.004592
101310.0,2022-01-06,122.0,C,50.0,0.294689,3318.854,200.2199,0.005263
101310.0,2022-01-06,122.0,C,55.0,0.297417,3248.77,234.243,0.006156
101310.0,2022-01-06,122.0,C,60.0,0.300857,3177.668,272.7315,0.007346
101310.0,2022-01-06,122.0,C,65.0,0.305513,3103.757,317.1754,0.009163
101310.0,2022-01-06,122.0,C,70.0,0.312303,3024.299,370.0903,0.011576
101310.0,2022-01-06,122.0,C,75.0,0.321392,2935.835,434.2019,0.014733
101310.0,2022-01-06,122.0,C,80.0,0.332436,2834.2,513.006,0.023058
101310.0,2022-01-06,122.0,C,85.0,0.349267,2707.861,618.3721,0.041558
101310.0,2022-01-06,122.0,C,90.0,0.379398,2529.476,777.463,0.064351
101310.0,2022-01-06,152.0,P,-90.0,0.281909,4177.419,933.644,0.00376
101310.0,2022-01-06,152.0,P,-85.0,0.280511,3999.714,771.6767,0.00316
101310.0,2022-01-06,152.0,P,-80.0,0.279607,3862.933,652.6155,0.002531
101310.0,2022-01-06,152.0,P,-75.0,0.279486,3750.288,559.6873,0.002407
101310.0,2022-01-06,152.0,P,-70.0,0.280071,3652.498,483.7411,0.002806
101310.0,2022-01-06,152.0,P,-65.0,0.281295,3564.37,419.7924,0.003463
101310.0,2022-01-06,152.0,P,-60.0,0.283149,3482.507,364.7483,0.004201
101310.0,2022-01-06,152.0,P,-55.0,0.285694,3404.386,316.5215,0.004973
101310.0,2022-01-06,152.0,P,-50.0,0.289045,3328.103,273.801,0.005665
101310.0,2022-01-06,152.0,P,-45.0,0.293019,3251.813,235.3051,0.006171
101310.0,2022-01-06,152.0,P,-40.0,0.297318,3173.891,199.9286,0.00682
101310.0,2022-01-06,152.0,P,-35.0,0.302167,3092.836,167.4077,0.007955
101310.0,2022-01-06,152.0,P,-30.0,0.308036,3006.481,137.5629,0.009466
101310.0,2022-01-06,152.0,P,-25.0,0.314951,2912.078,109.8864,0.011312
101310.0,2022-01-06,152.0,P,-20.0,0.32277,2805.904,84.03786,0.015216
101310.0,2022-01-06,152.0,P,-15.0,0.333115,2679.655,60.19527,0.024741
101310.0,2022-01-06,152.0,P,-10.0,0.35067,2511.859,38.53608,0.039335
101310.0,2022-01-06,152.0,C,10.0,0.297593,4263.98,27.46896,0.013281
101310.0,2022-01-06,152.0,C,15.0,0.29171,4049.107,43.9921,0.009628
101310.0,2022-01-06,152.0,C,20.0,0.287699,3892.933,62.11068,0.005461
